date,channel,spend,impressions,clicks,conversions,revenue,cpa,roas,ctr,cpc,ivt_rate,suspicious_click_pct,geo_anomaly_score,new_domain_pct
2024-10-30,programmatic,7189.71,447866,6435,80,10756.35,89.87,1.5,0.0144,1.12,0.0458,0.0251,0.118,0.0194
2024-10-31,programmatic,7262.25,408216,6781,97,9738.45,74.87,1.34,0.0166,1.07,0.0483,0.0219,0.055,0.0818
2024-11-01,programmatic,10186.41,744549,10387,114,15609.7,89.35,1.53,0.014,0.98,0.0458,0.0348,0.125,0.0537
2024-11-02,programmatic,4939.68,306204,4869,58,7504.46,85.17,1.52,0.0159,1.01,0.0349,0.0198,0.088,0.065
2024-11-03,programmatic,8102.22,599771,7462,104,12733.76,77.91,1.57,0.0124,1.09,0.0503,0.0318,0.0,0.0502
2024-11-04,programmatic,8706.39,705702,10992,94,12819.63,92.62,1.47,0.0156,0.79,0.0452,0.0205,0.148,0.0461
2024-11-05,programmatic,10140.0,831579,14206,120,17271.51,84.5,1.7,0.0171,0.71,0.0379,0.0307,0.081,0.0539
2024-11-06,programmatic,6192.21,376641,4797,97,7929.42,63.84,1.28,0.0127,1.29,0.0357,0.0354,0.152,0.0895
2024-11-07,programmatic,8092.57,429668,7026,105,13044.82,77.07,1.61,0.0164,1.15,0.0378,0.0103,0.103,0.0457
2024-11-08,programmatic,7030.21,484545,7220,86,10154.63,81.75,1.44,0.0149,0.97,0.0501,0.0213,0.238,0.01
2024-11-09,programmatic,6247.38,483319,7986,84,8950.96,74.37,1.43,0.0165,0.78,0.0405,0.0287,0.039,0.0678
2024-11-10,programmatic,6651.84,347226,4553,75,11068.3,88.69,1.66,0.0131,1.46,0.042,0.041,0.148,0.026
2024-11-11,programmatic,7161.48,427127,6106,163,12715.48,43.94,1.78,0.0143,1.17,0.0363,0.026,0.126,0.0633
2024-11-12,programmatic,6565.51,600772,9416,121,9485.5,54.26,1.44,0.0157,0.7,0.0379,0.0146,0.054,0.0166
2024-11-13,programmatic,8167.51,617561,9380,164,13170.28,49.8,1.61,0.0152,0.87,0.0448,0.0192,0.045,0.0166
2024-11-14,programmatic,6997.48,546206,7631,145,9504.79,48.26,1.36,0.014,0.92,0.053,0.0122,0.16,0.0611
2024-11-15,programmatic,6420.28,416124,6177,130,9769.56,49.39,1.52,0.0148,1.04,0.0474,0.0315,0.025,0.055
2024-11-16,programmatic,5184.3,503237,6785,113,7924.99,45.88,1.53,0.0135,0.76,0.053,0.0199,0.134,0.0428
2024-11-17,programmatic,4366.37,281278,4334,92,6739.01,47.46,1.54,0.0154,1.01,0.0546,0.0444,0.153,0.0384
2024-11-18,programmatic,7737.18,512757,6973,151,10437.13,51.24,1.35,0.0136,1.11,0.0381,0.0323,0.138,0.0301
2024-11-19,programmatic,6554.85,387210,5812,126,9666.19,52.02,1.47,0.015,1.13,0.0488,0.0227,0.024,0.0402
2024-11-20,programmatic,5334.9,325903,4364,111,8510.77,48.06,1.6,0.0134,1.22,0.0387,0.0431,0.064,0.0559
2024-11-21,programmatic,6427.49,459677,7066,125,9137.8,51.42,1.42,0.0154,0.91,0.0478,0.0324,0.045,0.0217
2024-11-22,programmatic,8804.01,713512,9370,170,14121.42,51.79,1.6,0.0131,0.94,0.0162,0.0255,0.15,0.021
2024-11-23,programmatic,4500.07,273703,4471,91,6903.22,49.45,1.53,0.0163,1.01,0.0414,0.0299,0.135,0.0729
2024-11-24,programmatic,6158.82,308093,4782,155,8331.98,39.73,1.35,0.0155,1.29,0.0288,0.0407,0.064,0.0329
2024-11-25,programmatic,6799.27,385135,5506,174,8877.8,39.08,1.31,0.0143,1.23,0.0413,0.0195,0.052,0.0595
2024-11-26,programmatic,7476.14,502840,6418,155,13661.07,48.23,1.83,0.0128,1.16,0.0511,0.0266,0.163,0.0398
2024-11-27,programmatic,7514.64,481657,7980,149,10570.19,50.43,1.41,0.0166,0.94,0.0237,0.0342,0.115,0.0405
2024-11-28,programmatic,6665.82,509855,7898,147,10205.6,45.35,1.53,0.0155,0.84,0.0263,0.0209,0.176,0.0143
2024-11-29,programmatic,8229.99,376180,5717,185,10066.07,44.49,1.22,0.0152,1.44,0.0476,0.036,0.072,0.0572
2024-11-30,programmatic,4217.85,265169,3016,93,6026.36,45.35,1.43,0.0114,1.4,0.0335,0.0276,0.077,0.0375
2024-12-01,programmatic,6523.46,403721,6597,140,11236.56,46.6,1.72,0.0163,0.99,0.027,0.0327,0.091,0.0569
2024-12-02,programmatic,12156.7,976949,15302,791,72657.51,15.37,5.98,0.0157,0.79,0.022,0.0276,0.138,0.0669
2024-12-03,programmatic,13614.78,1093136,18346,798,66896.95,17.06,4.91,0.0168,0.74,0.052,0.0249,0.149,0.0655
2024-12-04,programmatic,12178.77,1123179,16800,892,60770.77,13.65,4.99,0.015,0.72,0.044,0.0424,0.128,0.0705
2024-12-05,programmatic,4474.23,237915,3316,87,5676.56,51.43,1.27,0.0139,1.35,0.0345,0.0152,0.108,0.0571
2024-12-06,programmatic,6902.05,456903,5742,137,10760.36,50.38,1.56,0.0126,1.2,0.0523,0.0308,0.124,0.0623
2024-12-07,programmatic,6016.16,359457,4974,121,8918.61,49.72,1.48,0.0138,1.21,0.0451,0.0383,0.104,0.0257
2024-12-08,programmatic,4908.5,309700,4082,92,5927.71,53.35,1.21,0.0132,1.2,0.0429,0.0401,0.086,0.061
2024-12-09,programmatic,9544.69,434059,7332,223,12264.46,42.8,1.28,0.0169,1.3,0.0403,0.0307,0.205,0.0509
2024-12-10,programmatic,6932.79,431124,6650,158,9435.8,43.88,1.36,0.0154,1.04,0.0416,0.0275,0.169,0.0544
2024-12-11,programmatic,7417.04,795058,15109,126,10251.02,58.87,1.38,0.019,0.49,0.0276,0.0237,0.133,0.0667
2024-12-12,programmatic,8973.46,584122,7339,183,13740.93,49.04,1.53,0.0126,1.22,0.0391,0.0358,0.092,0.0638
2024-12-13,programmatic,7872.5,1003103,15329,150,12261.49,52.48,1.56,0.0153,0.51,0.0173,0.0225,0.041,0.0269
2024-12-14,programmatic,6333.34,334496,5000,127,8346.17,49.87,1.32,0.0149,1.27,0.0412,0.0328,0.101,0.0437
2024-12-15,programmatic,5731.73,274701,4585,116,7337.73,49.41,1.28,0.0167,1.25,0.0397,0.0224,0.044,0.087
2024-12-16,programmatic,7079.72,410542,6198,175,11179.18,40.46,1.58,0.0151,1.14,0.0381,0.0365,0.129,0.033
2024-12-17,programmatic,7500.68,753699,11617,180,11924.43,41.67,1.59,0.0154,0.65,0.0498,0.0405,0.119,0.0478
2024-12-18,programmatic,8761.61,1178222,16034,180,12809.14,48.68,1.46,0.0136,0.55,0.0454,0.052,0.132,0.0479
2024-12-19,programmatic,7334.86,578939,8280,174,12413.8,42.15,1.69,0.0143,0.89,0.0491,0.0324,0.132,0.0564
2024-12-20,programmatic,10018.13,532144,8535,181,17669.35,55.35,1.76,0.016,1.17,0.0385,0.0206,0.042,0.0786
2024-12-21,programmatic,5215.49,390267,4479,122,8447.28,42.75,1.62,0.0115,1.16,0.0381,0.02,0.121,0.0426
2024-12-22,programmatic,6318.96,329291,4509,123,8244.76,51.37,1.3,0.0137,1.4,0.0376,0.0313,0.144,0.0819
2024-12-23,programmatic,10551.56,800672,12218,186,17426.97,56.73,1.65,0.0153,0.86,0.0414,0.0389,0.121,0.0586
2024-12-24,programmatic,8228.77,407399,5684,169,12363.22,48.69,1.5,0.014,1.45,0.0375,0.0247,0.094,0.0518
2024-12-25,programmatic,8454.13,464919,7255,179,10685.1,47.23,1.26,0.0156,1.17,0.0435,0.036,0.052,0.0466
2024-12-26,programmatic,9081.76,561189,9068,200,12775.56,45.41,1.41,0.0162,1.0,0.0338,0.0295,0.032,0.0632
2024-12-27,programmatic,9331.78,458279,6611,188,14702.56,49.64,1.58,0.0144,1.41,0.0421,0.0246,0.032,0.0588
2024-12-28,programmatic,6188.19,323010,4556,125,9477.31,49.51,1.53,0.0141,1.36,0.0454,0.0336,0.173,0.0262
2024-12-29,programmatic,5188.29,488231,7075,95,8957.37,54.61,1.73,0.0145,0.73,0.0593,0.0446,0.057,0.0265
2024-12-30,programmatic,8294.01,545506,7581,165,12614.39,50.27,1.52,0.0139,1.09,0.0571,0.0276,0.144,0.0768
2024-12-31,programmatic,4877.97,463876,6485,97,7150.52,50.29,1.47,0.014,0.75,0.0351,0.0238,0.118,0.0824
2025-01-01,programmatic,4354.96,369378,5869,88,6654.46,49.49,1.53,0.0159,0.74,0.0369,0.01,0.049,0.01
2025-01-02,programmatic,5124.38,325257,4556,97,8023.31,52.83,1.57,0.014,1.12,0.0378,0.0216,0.069,0.0406
2025-01-03,programmatic,4396.48,215938,3064,89,7731.4,49.4,1.76,0.0142,1.43,0.032,0.0354,0.044,0.0702
2025-01-04,programmatic,3214.3,260131,3994,68,5382.36,47.27,1.67,0.0154,0.8,0.0357,0.0311,0.114,0.0263
2025-01-05,programmatic,3108.12,189878,2909,57,4185.89,54.53,1.35,0.0153,1.07,0.041,0.0456,0.084,0.0562
2025-01-06,programmatic,3191.02,210215,3111,57,5555.63,55.98,1.74,0.0148,1.03,0.0531,0.0229,0.095,0.0611
2025-01-07,programmatic,3634.39,282721,3565,57,5963.48,63.76,1.64,0.0126,1.02,0.0654,0.0276,0.038,0.0577
2025-01-08,programmatic,3600.8,237934,3977,75,5539.09,48.01,1.54,0.0167,0.91,0.0331,0.033,0.22,0.0465
2025-01-09,programmatic,2284.64,237755,3256,43,3733.29,53.13,1.63,0.0137,0.7,0.0117,0.0299,0.038,0.0422
2025-01-10,programmatic,3569.31,239598,3310,67,5132.56,53.27,1.44,0.0138,1.08,0.0379,0.0427,0.107,0.0411
2025-01-11,programmatic,2914.67,188996,3079,62,3988.29,47.01,1.37,0.0163,0.95,0.0417,0.0102,0.058,0.0744
2025-01-12,programmatic,3001.29,220286,3277,61,4956.14,49.2,1.65,0.0149,0.92,0.034,0.0512,0.144,0.0588
2025-01-13,programmatic,4526.92,262721,3547,94,6423.06,48.16,1.42,0.0135,1.28,0.0432,0.0396,0.141,0.0335
2025-01-14,programmatic,4546.02,348437,5404,112,6869.96,40.59,1.51,0.0155,0.84,0.032,0.0381,0.139,0.0435
2025-01-15,programmatic,4698.78,254664,3731,106,6057.98,44.33,1.29,0.0147,1.26,0.0375,0.0452,0.058,0.05
2025-01-16,programmatic,3805.62,310335,4542,78,5501.44,48.79,1.45,0.0146,0.84,0.0432,0.025,0.091,0.0493
2025-01-17,programmatic,3366.9,177835,2845,61,4771.06,55.2,1.42,0.016,1.18,0.0413,0.0236,0.085,0.0453
2025-01-18,programmatic,2456.69,191886,2665,54,3603.75,45.49,1.47,0.0139,0.92,0.0281,0.0531,0.095,0.0486
2025-01-19,programmatic,3256.12,276311,3384,63,5485.07,51.68,1.68,0.0122,0.96,0.0381,0.0357,0.089,0.0537
2025-01-20,programmatic,3433.93,172470,2449,62,4827.89,55.39,1.41,0.0142,1.4,0.0334,0.0285,0.022,0.068
2025-01-21,programmatic,4195.36,322228,5065,84,5059.52,49.94,1.21,0.0157,0.83,0.0499,0.0316,0.097,0.0247
2025-01-22,programmatic,3830.84,247923,2706,80,5649.31,47.89,1.47,0.0109,1.42,0.0496,0.0339,0.086,0.0536
2025-01-23,programmatic,3535.92,204700,3122,76,5670.89,46.53,1.6,0.0153,1.13,0.0569,0.0218,0.094,0.0522
2025-01-24,programmatic,3925.35,281595,4177,98,5352.96,40.05,1.36,0.0148,0.94,0.037,0.0244,0.041,0.0755
2025-01-25,programmatic,2893.16,242511,2813,71,4762.92,40.75,1.65,0.0116,1.03,0.0421,0.0271,0.0,0.0618
2025-01-26,programmatic,3236.33,331286,4767,71,5190.49,45.58,1.6,0.0144,0.68,0.0435,0.0259,0.07,0.0699
2025-01-27,programmatic,3303.66,204191,2933,63,4514.24,52.44,1.37,0.0144,1.13,0.056,0.0505,0.025,0.0627
2025-01-28,programmatic,3481.86,250399,3465,63,6243.13,55.27,1.79,0.0138,1.0,0.0557,0.015,0.049,0.0419
2025-01-29,programmatic,3783.25,316399,4031,74,4656.76,51.12,1.23,0.0127,0.94,0.0347,0.0318,0.124,0.0464
2025-01-30,programmatic,3196.55,198325,2864,55,3698.41,58.12,1.16,0.0144,1.12,0.0307,0.0125,0.131,0.0611
2025-01-31,programmatic,4006.41,214577,3072,90,5733.06,44.52,1.43,0.0143,1.3,0.0133,0.0216,0.063,0.082
2025-02-01,programmatic,3732.29,246755,3168,102,5900.24,36.59,1.58,0.0128,1.18,0.0414,0.0479,0.095,0.0614
2025-02-02,programmatic,3504.74,291107,4143,75,5378.74,46.73,1.53,0.0142,0.85,0.0447,0.0259,0.0,0.0583
2025-02-03,programmatic,4544.21,242379,4122,73,6204.32,62.25,1.37,0.017,1.1,0.0341,0.0285,0.1,0.0765
2025-02-04,programmatic,4503.35,372433,5322,83,6277.27,54.26,1.39,0.0143,0.85,0.0316,0.0146,0.125,0.0584
2025-02-05,programmatic,4275.48,331640,4823,88,5934.16,48.58,1.39,0.0145,0.89,0.0544,0.0256,0.031,0.01
2025-02-06,programmatic,4642.4,280081,3981,104,7357.8,44.64,1.58,0.0142,1.17,0.0356,0.0195,0.008,0.0203
2025-02-07,programmatic,4295.25,338660,4591,76,6233.99,56.52,1.45,0.0136,0.94,0.0405,0.0299,0.188,0.0298
2025-02-08,programmatic,2694.11,264290,4461,49,4018.08,54.98,1.49,0.0169,0.6,0.052,0.0218,0.128,0.042
2025-02-09,programmatic,3002.18,240222,3159,57,4774.16,52.67,1.59,0.0132,0.95,0.0173,0.024,0.162,0.074
2025-02-10,programmatic,3518.36,170875,2793,71,5508.46,49.55,1.57,0.0163,1.26,0.0574,0.0272,0.164,0.0925
2025-02-11,programmatic,2902.98,162345,2386,58,3363.97,50.05,1.16,0.0147,1.22,0.0317,0.0361,0.074,0.0569
2025-02-12,programmatic,4138.69,319760,4843,84,6254.93,49.27,1.51,0.0151,0.85,0.0314,0.0371,0.005,0.0544
2025-02-13,programmatic,3530.86,214835,3190,68,5439.58,51.92,1.54,0.0148,1.11,0.0372,0.0353,0.024,0.0368
2025-02-14,programmatic,4760.49,425063,6266,80,6045.31,59.51,1.27,0.0147,0.76,0.0514,0.0408,0.175,0.0557
2025-02-15,programmatic,2880.1,181146,2266,54,4525.54,53.34,1.57,0.0125,1.27,0.0481,0.023,0.076,0.0787
2025-02-16,programmatic,3181.14,214933,3423,53,5018.11,60.02,1.58,0.0159,0.93,0.0442,0.0311,0.129,0.0356
2025-02-17,programmatic,3586.47,310010,4764,68,5368.34,52.74,1.5,0.0154,0.75,0.036,0.0375,0.079,0.0443
2025-02-18,programmatic,4149.11,265642,4043,76,6306.48,54.59,1.52,0.0152,1.03,0.0516,0.0265,0.171,0.01
2025-02-19,programmatic,4205.43,345103,5111,75,6759.91,56.07,1.61,0.0148,0.82,0.0316,0.0303,0.098,0.0681
2025-02-20,programmatic,3252.55,255740,4536,56,4538.95,58.08,1.4,0.0177,0.72,0.0601,0.0305,0.001,0.0377
2025-02-21,programmatic,3755.66,250822,3425,82,6004.49,45.8,1.6,0.0137,1.1,0.0509,0.0348,0.0,0.0281
2025-02-22,programmatic,3250.21,206205,3367,61,5296.13,53.28,1.63,0.0163,0.97,0.0445,0.0432,0.078,0.0188
2025-02-23,programmatic,3487.62,205720,3516,73,6124.73,47.78,1.76,0.0171,0.99,0.0248,0.0311,0.048,0.0411
2025-02-24,programmatic,4041.2,225638,3242,74,6226.9,54.61,1.54,0.0144,1.25,0.0376,0.037,0.031,0.0693
2025-02-25,programmatic,3783.6,210811,2715,67,5813.29,56.47,1.54,0.0129,1.39,0.0488,0.0274,0.113,0.0707
2025-02-26,programmatic,3629.64,193279,2924,76,6151.15,47.76,1.69,0.0151,1.24,0.0427,0.0485,0.05,0.0466
2025-02-27,programmatic,4427.4,291680,3979,87,5978.72,50.89,1.35,0.0136,1.11,0.0547,0.0366,0.048,0.0183
2025-02-28,programmatic,3894.25,251673,3621,79,6805.65,49.29,1.75,0.0144,1.08,0.0446,0.0209,0.156,0.047
2025-03-01,programmatic,3980.68,244358,2759,85,7557.8,46.83,1.9,0.0113,1.44,0.0374,0.0254,0.117,0.0707
2025-03-02,programmatic,3206.07,236069,3684,54,4880.34,59.37,1.52,0.0156,0.87,0.0351,0.0268,0.073,0.01
2025-03-03,programmatic,3702.93,266464,4640,82,4772.68,45.16,1.29,0.0174,0.8,0.0496,0.0289,0.105,0.0562
2025-03-04,programmatic,5298.97,305607,4228,101,7423.91,52.47,1.4,0.0138,1.25,0.0475,0.0418,0.112,0.0634
2025-03-05,programmatic,4714.95,265720,3905,87,7015.06,54.19,1.49,0.0147,1.21,0.0438,0.0366,0.078,0.0777
2025-03-06,programmatic,5856.06,438005,6423,112,8009.5,52.29,1.37,0.0147,0.91,0.0115,0.0157,0.075,0.0685
2025-03-07,programmatic,5564.76,402040,6770,94,7105.98,59.2,1.28,0.0168,0.82,0.0454,0.0276,0.192,0.0764
2025-03-08,programmatic,3619.78,330265,5254,73,5741.61,49.59,1.59,0.0159,0.69,0.0317,0.0343,0.09,0.0398
2025-03-09,programmatic,3818.8,258145,3887,74,6347.15,51.61,1.66,0.0151,0.98,0.0364,0.0272,0.164,0.0702
2025-03-10,programmatic,5000.92,298010,4711,125,8287.42,40.01,1.66,0.0158,1.06,0.0277,0.0371,0.085,0.0151
2025-03-11,programmatic,5118.73,356527,4420,90,7841.69,56.87,1.53,0.0124,1.16,0.0555,0.0278,0.107,0.0439
2025-03-12,programmatic,3943.07,298064,4368,81,5973.68,48.68,1.51,0.0147,0.9,0.0377,0.0288,0.069,0.0909
2025-03-13,programmatic,4211.02,227174,3318,76,6136.58,55.41,1.46,0.0146,1.27,0.0445,0.0259,0.089,0.0548
2025-03-14,programmatic,5137.68,439584,6368,98,7830.25,52.43,1.52,0.0145,0.81,0.047,0.0351,0.113,0.0321
2025-03-15,programmatic,2516.72,143599,2177,43,2506.48,58.53,1.0,0.0152,1.16,0.0359,0.0384,0.21,0.0964
2025-03-16,programmatic,2703.82,165906,2474,52,3606.92,52.0,1.33,0.0149,1.09,0.0315,0.0229,0.143,0.0585
2025-03-17,programmatic,5043.78,421984,5902,104,8571.79,48.5,1.7,0.014,0.85,0.0372,0.0378,0.148,0.0734
2025-03-18,programmatic,4751.65,527143,8188,96,6320.87,49.5,1.33,0.0155,0.58,0.0419,0.0331,0.028,0.0448
2025-03-19,programmatic,5117.58,336715,4709,87,8637.32,58.82,1.69,0.014,1.09,0.0525,0.0405,0.074,0.0232
2025-03-20,programmatic,5704.68,533364,9573,124,9321.03,46.01,1.63,0.0179,0.6,0.0367,0.0275,0.033,0.0472
2025-03-21,programmatic,4097.98,296782,4645,90,4975.03,45.53,1.21,0.0157,0.88,0.0338,0.0324,0.17,0.0601
2025-03-22,programmatic,3332.43,210386,3375,73,4274.28,45.65,1.28,0.016,0.99,0.0378,0.0389,0.065,0.01
2025-03-23,programmatic,3751.24,286326,4208,70,4943.08,53.59,1.32,0.0147,0.89,0.0473,0.0222,0.094,0.01
2025-03-24,programmatic,5818.55,336218,4645,103,9420.17,56.49,1.62,0.0138,1.25,0.0355,0.0286,0.081,0.0791
2025-03-25,programmatic,4959.51,347996,6285,119,8011.03,41.68,1.62,0.0181,0.79,0.0398,0.0132,0.009,0.0866
2025-03-26,programmatic,5076.13,387291,5471,109,7405.87,46.57,1.46,0.0141,0.93,0.0313,0.0158,0.12,0.0413
2025-03-27,programmatic,4869.45,536419,8175,108,7261.61,45.09,1.49,0.0152,0.6,0.0382,0.0205,0.128,0.0517
2025-03-28,programmatic,4330.06,446717,7119,100,6965.4,43.3,1.61,0.0159,0.61,0.0343,0.0262,0.034,0.0313
2025-03-29,programmatic,3923.69,248381,3812,86,5723.97,45.62,1.46,0.0153,1.03,0.041,0.0262,0.149,0.0578
2025-03-30,programmatic,4169.17,225963,3428,77,6901.01,54.15,1.66,0.0152,1.22,0.0403,0.0428,0.144,0.0737
2025-03-31,programmatic,4676.53,241762,3351,94,6775.22,49.75,1.45,0.0139,1.4,0.0611,0.0423,0.078,0.0643
2025-04-01,programmatic,5722.88,333093,4976,120,9532.71,47.69,1.67,0.0149,1.15,0.033,0.0223,0.06,0.0661
2025-04-02,programmatic,5081.88,284828,4844,114,8063.03,44.58,1.59,0.017,1.05,0.0219,0.0287,0.101,0.0195
2025-04-03,programmatic,4654.29,340970,5029,76,6759.68,61.24,1.45,0.0147,0.93,0.0437,0.0364,0.086,0.0372
2025-04-04,programmatic,4777.89,421526,6471,111,6356.01,43.04,1.33,0.0154,0.74,0.0461,0.0239,0.141,0.034
2025-04-05,programmatic,4495.02,357407,5715,96,6655.92,46.82,1.48,0.016,0.79,0.0425,0.0327,0.028,0.036
2025-04-06,programmatic,3818.94,256509,3757,69,5152.28,55.35,1.35,0.0146,1.02,0.042,0.0328,0.047,0.0751
2025-04-07,programmatic,4771.6,349514,4827,86,6748.9,55.48,1.41,0.0138,0.99,0.0576,0.0202,0.156,0.0518
2025-04-08,programmatic,6482.69,595274,9342,143,10302.01,45.33,1.59,0.0157,0.69,0.0474,0.0517,0.152,0.0328
2025-04-09,programmatic,4054.92,274433,4407,79,6271.76,51.33,1.55,0.0161,0.92,0.0514,0.0269,0.097,0.0331
2025-04-10,programmatic,5241.46,334247,5493,112,8249.11,46.8,1.57,0.0164,0.95,0.0378,0.0346,0.049,0.0379
2025-04-11,programmatic,3833.43,276093,4580,75,5805.11,51.11,1.51,0.0166,0.84,0.05,0.0228,0.033,0.0519
2025-04-12,programmatic,3284.41,173061,2701,61,4569.85,53.84,1.39,0.0156,1.22,0.0349,0.0425,0.093,0.0312
2025-04-13,programmatic,2818.03,184498,2590,50,4464.7,56.36,1.58,0.014,1.09,0.0489,0.0148,0.05,0.0398
2025-04-14,programmatic,4275.45,329637,5289,81,5424.71,52.78,1.27,0.016,0.81,0.0404,0.0397,0.091,0.0381
2025-04-15,programmatic,3869.73,272498,4767,89,6107.19,43.48,1.58,0.0175,0.81,0.0532,0.0315,0.093,0.0523
2025-04-16,programmatic,4680.97,425117,5732,110,7817.18,42.55,1.67,0.0135,0.82,0.033,0.0363,0.135,0.068
2025-04-17,programmatic,4659.39,260563,2901,91,7255.3,51.2,1.56,0.0111,1.61,0.0393,0.0297,0.081,0.0645
2025-04-18,programmatic,4214.49,283862,4831,76,5756.23,55.45,1.37,0.017,0.87,0.0282,0.0294,0.165,0.0575
2025-04-19,programmatic,3586.87,190147,2395,73,5294.16,49.14,1.48,0.0126,1.5,0.0395,0.0279,0.096,0.0423
2025-04-20,programmatic,4669.35,371589,4941,95,6765.06,49.15,1.45,0.0133,0.95,0.036,0.0246,0.163,0.0319
2025-04-21,programmatic,3187.88,214734,3078,56,3722.24,56.93,1.17,0.0143,1.04,0.0473,0.0301,0.161,0.0424
2025-04-22,programmatic,5127.14,312170,4768,128,7055.57,40.06,1.38,0.0153,1.08,0.0318,0.0192,0.088,0.0577
2025-04-23,programmatic,4423.47,242154,3985,87,7778.32,50.84,1.76,0.0165,1.11,0.0249,0.0379,0.098,0.064
2025-04-24,programmatic,5318.59,350672,6294,104,7432.46,51.14,1.4,0.0179,0.85,0.0365,0.0348,0.084,0.042
2025-04-25,programmatic,5592.26,323767,5311,116,6630.56,48.21,1.19,0.0164,1.05,0.0358,0.0294,0.127,0.0598
2025-04-26,programmatic,3386.33,180435,2594,72,4089.56,47.03,1.21,0.0144,1.31,0.0435,0.026,0.118,0.0536
2025-04-27,programmatic,3831.48,196620,2834,86,4915.15,44.55,1.28,0.0144,1.35,0.041,0.0238,0.099,0.0506
2025-04-28,programmatic,4363.86,339981,5475,67,7190.68,65.13,1.65,0.0161,0.8,0.036,0.0289,0.098,0.0634
2025-04-29,programmatic,3734.17,229717,4016,77,5131.92,48.5,1.37,0.0175,0.93,0.0472,0.01,0.101,0.0743
2025-04-30,programmatic,3669.33,305717,4136,61,5916.59,60.15,1.61,0.0135,0.89,0.0371,0.0316,0.16,0.0676
2025-05-01,programmatic,4392.9,459628,6759,96,6039.11,45.76,1.37,0.0147,0.65,0.053,0.032,0.139,0.0193
2025-05-02,programmatic,5472.48,297808,3799,116,8452.82,47.18,1.54,0.0128,1.44,0.0445,0.0225,0.164,0.0418
2025-05-03,programmatic,3322.03,174072,2479,78,4284.67,42.59,1.29,0.0142,1.34,0.0455,0.028,0.084,0.0978
2025-05-04,programmatic,3948.83,255705,3876,77,6342.8,51.28,1.61,0.0152,1.02,0.0468,0.0304,0.063,0.0519
2025-05-05,programmatic,3829.04,314512,3741,76,5757.16,50.38,1.5,0.0119,1.02,0.0398,0.0183,0.047,0.0672
2025-05-06,programmatic,5106.16,352270,4103,90,6303.93,56.74,1.23,0.0116,1.24,0.0288,0.0261,0.089,0.0346
2025-05-07,programmatic,5406.46,320396,4836,96,8030.49,56.32,1.49,0.0151,1.12,0.0442,0.0464,0.105,0.0567
2025-05-08,programmatic,4209.92,289063,4496,85,6297.64,49.53,1.5,0.0156,0.94,0.0345,0.0435,0.11,0.0277
2025-05-09,programmatic,5026.21,304635,4766,102,7055.81,49.28,1.4,0.0156,1.05,0.0389,0.0423,0.082,0.0376
2025-05-10,programmatic,3795.04,222881,3045,82,5048.64,46.28,1.33,0.0137,1.25,0.0345,0.0354,0.088,0.0233
2025-05-11,programmatic,3510.42,311178,4064,83,5498.94,42.29,1.57,0.0131,0.86,0.0392,0.0568,0.078,0.0235
2025-05-12,programmatic,4199.46,320600,5603,80,6163.03,52.49,1.47,0.0175,0.75,0.0388,0.0244,0.185,0.0171
2025-05-13,programmatic,5318.49,586636,8378,132,7280.98,40.29,1.37,0.0143,0.63,0.0401,0.0258,0.112,0.0284
2025-05-14,programmatic,5700.02,419596,6495,111,8350.28,51.35,1.46,0.0155,0.88,0.0445,0.0282,0.043,0.0227
2025-05-15,programmatic,3680.23,329233,4500,74,5613.43,49.73,1.53,0.0137,0.82,0.0389,0.0384,0.014,0.0289
2025-05-16,programmatic,6391.45,501324,7498,121,7952.85,52.82,1.24,0.015,0.85,0.044,0.0234,0.065,0.0529
2025-05-17,programmatic,4983.9,307768,4162,91,8290.7,54.77,1.66,0.0135,1.2,0.0487,0.0395,0.113,0.057
2025-05-18,programmatic,4588.72,228262,3956,84,7760.94,54.63,1.69,0.0173,1.16,0.0437,0.0188,0.074,0.0364
2025-05-19,programmatic,4926.09,276970,4292,95,7531.65,51.85,1.53,0.0155,1.15,0.0537,0.0329,0.062,0.0346
2025-05-20,programmatic,5046.58,317335,5378,102,7457.39,49.48,1.48,0.0169,0.94,0.0414,0.01,0.091,0.0565
2025-05-21,programmatic,4234.61,212063,3043,84,6571.21,50.41,1.55,0.0143,1.39,0.0349,0.0277,0.132,0.0458
2025-05-22,programmatic,4363.11,317732,5269,75,6878.2,58.17,1.58,0.0166,0.83,0.0552,0.0229,0.151,0.0576
2025-05-23,programmatic,3550.91,211751,2913,71,5483.03,50.01,1.54,0.0138,1.22,0.0351,0.0258,0.098,0.0638
2025-05-24,programmatic,3238.51,209231,2909,56,4865.62,57.83,1.5,0.0139,1.11,0.0332,0.0381,0.153,0.0515
2025-05-25,programmatic,3197.82,243485,3565,67,5370.19,47.73,1.68,0.0146,0.9,0.0261,0.0369,0.068,0.0478
2025-05-26,programmatic,6141.11,712161,9921,101,7860.65,60.8,1.28,0.0139,0.62,0.0439,0.0391,0.11,0.0719
2025-05-27,programmatic,4220.39,288826,4712,80,6321.98,52.75,1.5,0.0163,0.9,0.01,0.0175,0.081,0.0215
2025-05-28,programmatic,3367.97,186113,2775,71,4993.11,47.44,1.48,0.0149,1.21,0.0326,0.0318,0.093,0.0865
2025-05-29,programmatic,5253.14,372011,5451,108,7845.75,48.64,1.49,0.0147,0.96,0.0555,0.0241,0.069,0.0528
